,Work_Experience,Family_Size,Graduated_No,Graduated_Yes,Graduated_nan,Profession_encoded,Var_1_encoded,Gender_Female,Gender_Male,Ever_Married_No,Ever_Married_Yes,Ever_Married_nan,Spending_Score_Average,Spending_Score_High,Spending_Score_Low,Age_bucket
26,0.1823746893751136,0.125,0.0,1.0,0.0,0.2222222222222222,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75
27,0.0,0.375,0.0,1.0,0.0,0.5555555555555556,0.42857142857142855,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
28,0.07142857142857142,0.125,1.0,0.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
29,0.1823746893751136,0.125,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
30,0.07142857142857142,0.125,1.0,0.0,0.0,0.7777777777777777,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31,0.6428571428571428,0.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
32,0.07142857142857142,0.125,1.0,0.0,0.0,0.0,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
33,0.07142857142857142,0.625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
34,0.6428571428571428,0.125,0.0,1.0,0.0,0.1111111111111111,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
35,0.7857142857142857,0.0,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
36,0.0,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
37,0.07142857142857142,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75
38,0.14285714285714285,0.5,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
39,0.0,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
40,0.1823746893751136,0.875,1.0,0.0,0.0,0.5555555555555556,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
41,0.5714285714285714,0.25,0.0,1.0,0.0,0.4444444444444444,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75
42,0.3571428571428571,0.5,1.0,0.0,0.0,0.5555555555555556,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43,0.21428571428571427,0.625,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75
44,0.07142857142857142,0.125,1.0,0.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
45,0.07142857142857142,0.125,1.0,0.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
46,0.42857142857142855,0.125,1.0,0.0,0.0,0.3333333333333333,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
47,0.0,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75
48,0.5,0.625,1.0,0.0,0.0,0.5555555555555556,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
49,0.0,0.375,1.0,0.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75
50,0.1823746893751136,0.125,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
51,0.1823746893751136,0.0,1.0,0.0,0.0,0.7777777777777777,0.14285714285714285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
52,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75
53,0.07142857142857142,0.125,0.0,1.0,0.0,0.1111111111111111,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
54,0.21428571428571427,0.5,0.0,1.0,0.0,0.4444444444444444,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75
55,0.0,0.125,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
56,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
57,0.0,0.125,0.0,1.0,0.0,0.0,0.5714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
58,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
59,0.0,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25
60,0.21428571428571427,0.25,1.0,0.0,0.0,0.5555555555555556,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
61,0.07142857142857142,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
62,0.07142857142857142,0.25,1.0,0.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
63,0.07142857142857142,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75
64,0.0,0.375,0.0,1.0,0.0,0.3333333333333333,0.42857142857142855,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5
65,0.5,0.0,0.0,1.0,0.0,0.3333333333333333,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
66,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5
67,0.0,0.125,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
68,0.0,0.25,1.0,0.0,0.0,0.5555555555555556,0.42857142857142855,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
69,0.0,0.125,0.0,1.0,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75
70,0.0,0.375,1.0,0.0,0.0,0.3333333333333333,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
71,0.07142857142857142,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
72,0.0,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
73,0.0,0.375,0.0,1.0,0.0,0.5555555555555556,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5
74,0.0,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
75,0.07142857142857142,0.125,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
76,0.1823746893751136,0.0,1.0,0.0,0.0,0.3333333333333333,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
77,0.0,0.25,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
78,0.07142857142857142,0.375,0.0,1.0,0.0,0.1111111111111111,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75
79,0.0,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75
80,0.6428571428571428,0.375,1.0,0.0,0.0,0.2222222222222222,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25
81,0.07142857142857142,0.375,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
82,0.0,0.125,1.0,0.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
83,0.07142857142857142,0.625,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
84,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75
85,0.07142857142857142,0.5,0.0,1.0,0.0,0.4444444444444444,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
86,0.07142857142857142,0.22826303223239158,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
87,0.6428571428571428,0.375,1.0,0.0,0.0,0.5555555555555556,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
88,0.0,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
89,0.42857142857142855,0.5,0.0,1.0,0.0,0.5555555555555556,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
90,0.07142857142857142,0.125,0.0,1.0,0.0,0.6666666666666666,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
91,0.07142857142857142,0.125,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
92,0.0,0.0,0.0,1.0,0.0,0.7777777777777777,0.42857142857142855,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5
93,0.0,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5
94,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5
95,0.07142857142857142,0.125,0.0,1.0,0.0,0.1111111111111111,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
96,0.0,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75
97,0.1823746893751136,0.22826303223239158,1.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
98,0.0,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
99,0.07142857142857142,0.22826303223239158,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
100,0.07142857142857142,0.0,0.0,1.0,0.0,0.3333333333333333,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
101,0.0,0.125,0.0,1.0,0.0,0.3333333333333333,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5
102,0.07142857142857142,0.125,0.0,1.0,0.0,0.5555555555555556,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25
103,0.07142857142857142,0.25,0.0,1.0,0.0,0.2222222222222222,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
104,0.0,0.25,0.0,1.0,0.0,0.4444444444444444,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
105,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5
106,0.1823746893751136,0.22826303223239158,1.0,0.0,0.0,0.1111111111111111,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
107,0.1823746893751136,0.22826303223239158,1.0,0.0,0.0,0.4444444444444444,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
108,0.5714285714285714,0.125,0.0,1.0,0.0,0.5555555555555556,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25
109,0.07142857142857142,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
110,0.07142857142857142,0.0,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
111,0.07142857142857142,0.375,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75
112,0.2857142857142857,0.375,0.0,1.0,0.0,0.1111111111111111,0.2857142857142857,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
113,0.42857142857142855,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75
114,0.1823746893751136,0.25,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75
115,0.1823746893751136,0.0,1.0,0.0,0.0,0.6666666666666666,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
116,0.1823746893751136,0.25,0.0,1.0,0.0,0.5555555555555556,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
117,0.1823746893751136,0.125,0.0,1.0,0.0,0.2222222222222222,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
118,0.0,0.125,1.0,0.0,0.0,0.4444444444444444,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
119,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75
120,0.0,0.125,0.0,1.0,0.0,0.8888888888888888,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
121,0.1823746893751136,0.75,1.0,0.0,0.0,0.2222222222222222,0.42857142857142855,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
122,0.0,0.375,1.0,0.0,0.0,0.4444444444444444,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123,0.0,0.25,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
124,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5
125,0.07142857142857142,0.25,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75
126,0.07142857142857142,0.125,0.0,1.0,0.0,0.0,0.8571428571428571,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25
127,0.07142857142857142,0.125,1.0,0.0,0.0,0.7777777777777777,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
128,0.0,0.375,0.0,1.0,0.0,0.2222222222222222,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5
129,0.5714285714285714,0.125,1.0,0.0,0.0,0.3333333333333333,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
130,0.2857142857142857,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75
131,0.1823746893751136,0.125,1.0,0.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
132,0.07142857142857142,0.25,1.0,0.0,0.0,0.5555555555555556,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
133,0.1823746893751136,0.375,0.0,1.0,0.0,0.0,0.8571428571428571,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75
134,0.07142857142857142,0.125,1.0,0.0,0.0,0.1111111111111111,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
135,0.07142857142857142,0.25,0.0,1.0,0.0,0.1111111111111111,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
136,0.0,0.125,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
137,0.07142857142857142,0.125,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
138,0.07142857142857142,0.25,0.0,1.0,0.0,1.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
139,0.1823746893751136,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
140,0.0,0.375,1.0,0.0,0.0,0.1111111111111111,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
141,0.0,0.125,1.0,0.0,0.0,0.4444444444444444,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
142,0.07142857142857142,0.125,0.0,1.0,0.0,0.1111111111111111,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
143,0.07142857142857142,0.125,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
144,0.0,0.375,1.0,0.0,0.0,0.5555555555555556,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25
145,0.1823746893751136,0.375,0.0,1.0,0.0,0.3333333333333333,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75
146,0.5714285714285714,0.5,1.0,0.0,0.0,0.5555555555555556,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
147,0.1823746893751136,0.25,0.0,1.0,0.0,0.1111111111111111,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75
148,0.0,0.125,1.0,0.0,0.0,0.8888888888888888,0.42857142857142855,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5
149,0.0,0.25,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
150,0.0,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
151,0.07142857142857142,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75
152,0.0,0.25,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
153,0.6428571428571428,0.0,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75
154,0.1823746893751136,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5
155,0.07142857142857142,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5
156,0.1823746893751136,0.0,1.0,0.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
157,0.1823746893751136,0.22826303223239158,1.0,0.0,0.0,0.8888888888888888,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
158,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5
159,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25
160,0.1823746893751136,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
161,0.0,0.25,0.0,1.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75
162,0.0,0.125,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75
163,0.1823746893751136,0.625,0.0,1.0,0.0,0.5555555555555556,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
164,0.1823746893751136,0.875,1.0,0.0,0.0,0.0,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
165,0.5,0.25,0.0,1.0,0.0,0.3333333333333333,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75
166,0.0,0.125,1.0,0.0,0.0,0.7777777777777777,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75
167,0.07142857142857142,0.375,1.0,0.0,0.0,0.8888888888888888,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
168,0.1823746893751136,0.125,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
169,0.1823746893751136,0.25,0.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25
170,0.0,0.0,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
171,0.1823746893751136,0.125,1.0,0.0,0.0,0.7777777777777777,0.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
172,0.42857142857142855,0.375,0.0,1.0,0.0,0.5555555555555556,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5
173,0.1823746893751136,0.0,0.0,1.0,0.0,0.2222222222222222,0.7142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5
174,0.1823746893751136,0.125,1.0,0.0,0.0,0.7777777777777777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
175,0.07142857142857142,0.0,0.0,1.0,0.0,0.5555555555555556,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
176,0.07142857142857142,0.125,0.0,1.0,0.0,0.7777777777777777,0.7142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
